Country,Year,PrevalenceHIV,Income,geo,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,World bank income group 2017,population
Spain,2010,0.4,32994,esp,europe,europe_west,europe_central_asia,oecd,40,-4,1955-12-14T00:00:00Z,Europe & Central Asia,High income,46800000
Spain,2011,0.4,32674,esp,europe,europe_west,europe_central_asia,oecd,40,-4,1955-12-14T00:00:00Z,Europe & Central Asia,High income,46900000
Sri Lanka,1990,0.06,3340,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,17300000
Sri Lanka,1991,0.06,3442,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,17500000
Sri Lanka,1992,0.06,3561,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,17700000
Sri Lanka,1993,0.06,3759,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,17900000
Sri Lanka,1994,0.06,3915,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,18100000
Sri Lanka,1995,0.06,4075,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,18200000
Sri Lanka,1996,0.06,4184,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,18400000
Sri Lanka,1997,0.06,4396,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,18500000
Sri Lanka,1998,0.06,4550,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,18600000
Sri Lanka,1999,0.06,4677,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,18700000
Sri Lanka,2000,0.06,4946,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,18800000
Sri Lanka,2001,0.06,4949,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,18900000
Sri Lanka,2002,0.06,5111,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,19100000
Sri Lanka,2003,0.06,5344,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,19200000
Sri Lanka,2004,0.06,5559,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,19400000
Sri Lanka,2005,0.06,5843,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,19500000
Sri Lanka,2006,0.06,6223,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,19700000
Sri Lanka,2007,0.06,6586,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,19800000
Sri Lanka,2008,0.06,6907,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,19900000
Sri Lanka,2009,0.06,7080,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,20100000
Sri Lanka,2010,0.06,7572,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,20200000
Sri Lanka,2011,0.06,8112,lka,asia,asia_west,south_asia,g77,7.75,80.75,1955-12-14T00:00:00Z,South Asia,Lower middle income,20300000
Sudan,1990,0.1,1753,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,20100000
Sudan,1991,0.1,1830,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,20900000
Sudan,1992,0.1,1892,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,21700000
Sudan,1993,0.1,1918,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,22500000
Sudan,1994,0.1,1879,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,23300000
Sudan,1995,0.2,1934,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,24100000
Sudan,1996,0.2,1992,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,24800000
Sudan,1997,0.2,2142,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,25400000
Sudan,1998,0.3,2175,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,26000000
Sudan,1999,0.3,2183,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,26600000
Sudan,2000,0.3,2258,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,27300000
Sudan,2001,0.4,2338,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,27900000
Sudan,2002,0.4,2419,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,28700000
Sudan,2003,0.5,2533,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,29400000
Sudan,2004,0.6,2557,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,30200000
Sudan,2005,0.6,2672,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,30900000
Sudan,2006,0.7,2858,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,31600000
Sudan,2007,0.8,3097,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,32300000
Sudan,2008,1,3246,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,33000000
Sudan,2009,0.4,3259,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,33700000
Sudan,2010,0.4,3282,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,34400000
Sudan,2011,0.4,3524,sdn,africa,africa_sub_saharan,sub_saharan_africa,g77,16,30,1956-11-12T00:00:00Z,Sub-Saharan Africa,Lower middle income,35200000
Suriname,1990,0.1,10625,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,407000
Suriname,1991,0.2,10759,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,415000
Suriname,1992,0.2,10588,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,423000
Suriname,1993,0.4,9690,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,430000
Suriname,1994,0.6,9873,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,437000
Suriname,1995,0.7,9848,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,444000
Suriname,1996,0.9,9839,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,450000
Suriname,1997,0.9,10263,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,456000
Suriname,1998,1,10283,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,462000
Suriname,1999,1,10054,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,467000
Suriname,2000,1,9908,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,472000
Suriname,2001,1,10214,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,478000
Suriname,2002,1,10502,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,483000
Suriname,2003,1,10979,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,488000
Suriname,2004,1,11836,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,494000
Suriname,2005,1.1,12225,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,499000
Suriname,2006,1,12553,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,504000
Suriname,2007,1,13059,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,510000
Suriname,2008,1,13470,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,515000
Suriname,2009,1.2,13747,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,521000
Suriname,2010,1.1,14325,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,526000
Suriname,2011,1,14942,sur,americas,america_south,america,g77,4,-56,1975-12-04T00:00:00Z,Latin America & Caribbean,Upper middle income,532000
Swaziland,1990,2.3,4844,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,861000
Swaziland,1991,3.2,4793,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,886000
Swaziland,1992,4.4,4835,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,906000
Swaziland,1993,6.1,4887,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,924000
Swaziland,1994,8.1,4909,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,942000
Swaziland,1995,10.6,5043,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,961000
Swaziland,1996,13.3,5125,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,982000
Swaziland,1997,16,5167,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,1000000
Swaziland,1998,18.5,5189,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,1030000
Swaziland,1999,20.6,5243,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,1050000
Swaziland,2000,22.3,5257,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,1060000
Swaziland,2001,23.6,5263,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,1070000
Swaziland,2002,24.5,5320,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,1080000
Swaziland,2003,25.1,5410,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,1090000
Swaziland,2004,25.5,5533,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,1100000
Swaziland,2005,25.6,5618,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,1110000
Swaziland,2006,25.7,5733,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,1120000
Swaziland,2007,25.8,5847,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,1140000
Swaziland,2008,25.9,5887,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,1160000
Swaziland,2009,25.8,5860,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,1180000
Swaziland,2010,25.9,5862,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,1200000
Swaziland,2011,26,5846,swz,africa,africa_sub_saharan,sub_saharan_africa,g77,-26.5,31.5,1968-09-24T00:00:00Z,Sub-Saharan Africa,Lower middle income,1230000
Sweden,1990,0.1,30901,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,8570000
Sweden,1991,0.1,30340,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,8630000
Sweden,1992,0.1,29813,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,8690000
Sweden,1993,0.1,29028,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,8750000
Sweden,1994,0.1,30000,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,8800000
Sweden,1995,0.1,31044,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,8840000
Sweden,1996,0.1,31465,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,8860000
Sweden,1997,0.1,32360,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,8870000
Sweden,1998,0.1,33709,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,8870000
Sweden,1999,0.1,35208,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,8870000
Sweden,2000,0.1,36816,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,8880000
Sweden,2001,0.1,37292,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,8900000
Sweden,2002,0.1,37941,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,8920000
Sweden,2003,0.1,38702,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,8950000
Sweden,2004,0.1,40216,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,8990000
Sweden,2005,0.1,41184,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,9040000
Sweden,2006,0.1,42873,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,9100000
Sweden,2007,0.1,44005,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,9160000
Sweden,2008,0.1,43421,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,9240000
Sweden,2009,0.2,40820,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,9310000
Sweden,2010,0.2,42898,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,9390000
Sweden,2011,0.2,43709,swe,europe,europe_west,europe_central_asia,oecd,62,15,1946-11-19T00:00:00Z,Europe & Central Asia,High income,9470000
Switzerland,1990,0.2,46600,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,6670000
Switzerland,1991,0.2,45599,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,6740000
Switzerland,1992,0.3,45080,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,6820000
Switzerland,1993,0.3,44615,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,6890000
Switzerland,1994,0.3,44823,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,6960000
Switzerland,1995,0.3,44738,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7020000
Switzerland,1996,0.3,44809,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7060000
Switzerland,1997,0.3,45734,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7090000
Switzerland,1998,0.3,46942,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7120000
Switzerland,1999,0.3,47486,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7140000
Switzerland,2000,0.3,49083,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7170000
Switzerland,2001,0.3,49479,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7200000
Switzerland,2002,0.3,49177,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7240000
Switzerland,2003,0.3,48837,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7290000
Switzerland,2004,0.3,49882,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7350000
Switzerland,2005,0.3,51069,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7410000
Switzerland,2006,0.4,52786,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7480000
Switzerland,2007,0.4,54483,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7560000
Switzerland,2008,0.4,55020,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7650000
Switzerland,2009,0.4,53179,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7740000
Switzerland,2010,0.4,54183,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7830000
Switzerland,2011,0.4,54551,che,europe,europe_west,europe_central_asia,oecd,47.00016,8.01427,2002-09-10T00:00:00Z,Europe & Central Asia,High income,7930000
Syria,1990,NA,3809,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,12400000
Syria,1991,NA,3991,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,12800000
Syria,1992,NA,4399,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,13200000
Syria,1993,NA,4498,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,13600000
Syria,1994,NA,4693,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,13900000
Syria,1995,NA,4894,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,14300000
Syria,1996,NA,5246,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,14800000
Syria,1997,NA,5385,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,15200000
Syria,1998,NA,5620,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,15600000
Syria,1999,NA,5291,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,16000000
Syria,2000,NA,5188,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,16400000
Syria,2001,NA,5232,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,16800000
Syria,2002,NA,5474,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,17100000
Syria,2003,NA,5341,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,17400000
Syria,2004,NA,5546,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,17800000
Syria,2005,NA,5738,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,18300000
Syria,2006,NA,5888,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,18900000
Syria,2007,NA,6094,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,19600000
Syria,2008,NA,6246,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,20300000
Syria,2009,NA,6497,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,20800000
Syria,2010,NA,6603,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,21000000
Syria,2011,NA,6358,syr,asia,asia_west,middle_east_north_africa,g77,35,38,1945-10-24T00:00:00Z,Middle East & North Africa,Lower middle income,20900000
Taiwan,1990,NA,20432,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,1991,NA,21996,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,1992,NA,23207,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,1993,NA,24595,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,1994,NA,26091,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,1995,NA,27307,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,1996,NA,28866,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,1997,NA,30613,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,1998,NA,31879,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,1999,NA,32852,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,2000,NA,34205,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,2001,NA,32912,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,2002,NA,34259,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,2003,NA,34840,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,2004,NA,36032,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,2005,NA,36825,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,2006,NA,37661,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,2007,NA,38761,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,2008,NA,36526,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,2009,NA,36491,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,2010,NA,39085,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Taiwan,2011,NA,39059,twn,asia,east_asia_pacific,east_asia_pacific,others,24,121,NA,East Asia & Pacific,High income,NA
Tajikistan,1990,0.06,3635,tjk,asia,asia_west,europe_central_asia,others,39,71,1992-03-02T00:00:00Z,Europe & Central Asia,Lower middle income,5280000
